movieId,imdbId,tmdbId,title,popularity,vote_average,vote_count,genres,keywords,directors,actors
3259,104231,11259.0,Far and Away,7.472753,6.3,294.0,Adventure|Drama|Romance|Western,father murder|american dream|suspicion of murder|lover|kiss|irish,Ron Howard,Tom Cruise|Nicole Kidman|Thomas Gibson|Robert Prosky|Barbara Babcock|Cyril Cusack|Eileen Pollock|Colm Meaney|Douglas Gillison|Michelle Johnson|Wayne Grace|Niall Toibin|Barry McGovern|Gary Lee Davis|Jared Harris
3260,104454,8293.0,Howards End,10.854598,7.0,98.0,Drama|Romance,based on novel|sister sister relationship|empowerment|sister|turn of the century,James Ivory,Vanessa Redgrave|Helena Bonham Carter|Emma Thompson|Prunella Scales|Anthony Hopkins|Joseph Bennett|Adrian Ross Magenty|Jo Kendall|Samuel West|James Wilby|Jemma Redgrave|Crispin Bonham-Carter|Simon Callow
3261,105415,11068.0,Singles,10.450148,6.6,106.0,Comedy|Drama|Romance,free love|lovesick|roommate|cheat|ex-boyfriend|ex-girlfriend|love of one's life|seattle|blind date|grunge,Cameron Crowe,Bridget Fonda|Campbell Scott|Kyra Sedgwick|Sheila Kelley|Jim True-Frost|Matt Dillon|Bill Pullman|James Le Gros|Ally Walker|Tom Skerritt|Jeremy Piven|Tim Burton|Peter Horton|Devon Raymond|Camilo Gallardo|Paul Giamatti|Eric Stoltz|Bill Smillie|Christopher Masterson|Dana Eskelson|Debi Mazar|Randy Thompson|Stone Gossard|Jeff Ament|Cameron Crowe|Chris Cornell|Thomas A. Doyle|Alice Marie Crowe|Jim Hechim|Jim Hechim|Heather Hughes|Matt Cameron|Jerry Cantrell|Sean Kinney|Ben Shepherd|Kim Thayil|Eddie Vedder|Amy Hill|Victor Garber
3262,105665,1923.0,Twin Peaks: Fire Walk with Me,8.736538000000001,7.3,429.0,Drama|Mystery,detective|sexual abuse|bar|small town|orgy|surreal|investigator|supernatural|murder|suspense|based on tv series|rural setting|prostitute|drugs and addiction|disturbed teenager|cameo,David Lynch,Sheryl Lee|Ray Wise|Mädchen Amick|Dana Ashbrook|James Marshall|Frances Bay|David Bowie|Pamela Gidley|Heather Graham|Chris Isaak|Moira Kelly|Peggy Lipton|David Lynch|Jürgen Prochnow|Harry Dean Stanton|Kiefer Sutherland|Lenny Von Dohlen|Kyle MacLachlan|Jonathan J. Leppell|Kimberly Anne Cole|Phoebe Augustine|Eric DaRe|Miguel Ferrer|Grace Zabriskie|Catherine E. Coulson|Michael J. Anderson|Frank Silva|Walter Olkewicz|Al Strobel|Gary Hershberger|Sandra Kinder|Chris Pedersen|Victor Rivers|Rick Aiello|Gary Bullock|Jon Huck|Mike Malone|Joe Berman|Yvonne Roberts|Audra L. Cooper|John Hoobler|Elizabeth McCarthy|C.H. Evans|Paige Bennett|G. Kenneth Davidson|Ingrid Brucato|Chuck McQuary|Margaret Adams|Carlton Lee Russell|Calvin Lockhart|David Brisbin|Andrea Hays|Julee Cruise|Steven Hodges|William Ungerman|Joseph 'Simon' Szeibert|Smokey Hormel|Joseph L. Altruda	|James Parks|Jane Jones|Karin Robison|Lorna MacMillan|Philip Anagnos|Anne Gaybis|John Nelson
3263,105812,10158.0,White Men Can't Jump,8.795941000000001,6.2,305.0,Comedy|Drama,white trash|male friendship|friendship|sport|basketball|racial segregation|los angeles|hoodlum,Ron Shelton,Wesley Snipes|Woody Harrelson|Rosie Perez|Tyra Ferrell|Cylk Cozart|Kadeem Hardison|Ernest Harden Jr.|Marques Johnson|David Roberson|Kevin Benton|Nigel Miguel|Duane Martin|Bill Henderson|Sonny Craver|Jon Hendricks|Eloy Casados|Frank Rossi|Freeman Williams|Louis Price|Alex Trebek|Lanei Chapman|Dion B. Vines|Gregg Daniel|John Marshall Jones
3264,103893,10206.0,Buffy the Vampire Slayer,4.941989,5.3,192.0,Action|Comedy|Horror,cheerleader|vampire|high school|date|teenager|fashion|unlikely friendship|woman director|clique,Fran Rubel Kuzui,Kristy Swanson|Donald Sutherland|Paul Reubens|Rutger Hauer|Luke Perry|Hilary Swank|Michele Abrams|David Arquette|Natasha Gregson Wagner|Thomas Jane|Ricki Lake|Ben Affleck|Stephen Root|Sasha Jenson|Candy Clark
3265,104684,11782.0,Hard Boiled,10.184313,7.4,169.0,Action|Thriller|Crime,smuggling of arms|inspector|arms deal|hong kong|drug,John Woo,Chow Yun-fat|Tony Leung Chiu-Wai|Anthony Wong|Teresa Mo|Philip Chan Yan-Kin|Philip Kwok Chun-Fung|Kwan Hoi-San|Stephen Tung Wai|Bowie Lam|Bobby Au-Yeung|Lau Kong|John Woo|Ng Shui-Ting|Michael Dinga|Perrie Lai Hoi-San|Kenny Wong Tak-Ban|Lo Meng|Lam Kai-Wing|Jun Kunimura
3266,103905,10086.0,Man Bites Dog,8.758096,7.2,194.0,Comedy|Crime|Drama|Horror,mockumentary|brutal|film crew|arab,Benoît Poelvoorde|Rémy Belvaux|André Bonzel,Benoît Poelvoorde|Rémy Belvaux|André Bonzel|Jacqueline Poelvoorde-Pappaert|Édith Le Merdy|Jenny Drye|Malou Madou|Willy Vandenbroeck|Nelly Pappaert|Hector Pappaert|Rachel Deman|André Laime|Sylviane Godé|Zoltan Tobolik|Valérie Parent|Alexandra Fandango|Olivier Cotica|Benoît Mariage
3267,104815,9367.0,El Mariachi,9.972591,6.6,243.0,Action|Crime|Thriller,united states–mexico barrier|legs,Robert Rodriguez,Carlos Gallardo|Jaime de Hoyos|Peter Marquardt|Reinol Martinez|Ramiro Gomez|Consuelo Gómez|Juan García
3268,105477,9876.0,Stop! Or My Mom Will Shoot,14.40112,4.6,220.0,Action|Comedy,submachine gun|police|los angeles|criminal,Roger Spottiswoode,Sylvester Stallone|Estelle Getty|JoBeth Williams|Roger Rees|Martin Ferrero|Gailard Sartain|John Wesley|Al Fann|Ving Rhames|Dennis Burkley
3269,104291,10326.0,Forever Young,5.050509,6.0,258.0,Adventure|Fantasy|Drama|Science Fiction|Romance,u.s. air force|airplane|human experimentation,Steve Miner,Mel Gibson|Jamie Lee Curtis|Elijah Wood|Isabel Glasser|George Wendt|Joe Morton|Nicolas Surovy|David Marshall Grant|Robert Hy Gorman|Michael A. Goorjian|Veronica Lauren|Art LaFleur|Eric Pierpoint|Walton Goggins|Amanda Foreman|Karla Tamburrelli|Kenneth Ransom
3270,104040,16562.0,The Cutting Edge,3.8143,6.6,59.0,Comedy|Drama|Romance,olympic games|sport|romantic comedy|figure skating,Paul Michael Glaser,D. B. Sweeney|Moira Kelly|Roy Dotrice|Terry O'Quinn|Dwier Brown|Chris Benson|Kevin Peeks|Barry Flatman|Rachelle Ottley|Steve Sears|Nahanni Johnstone|Michael Hogan|R.D. Reid|Dick Grant|Melanie Miller
3271,105046,9609.0,Of Mice and Men,6.1121120000000015,7.1,147.0,Drama,dream|worker|country life|farm worker|farm|misunderstanding|great depression,Gary Sinise,John Malkovich|Gary Sinise|Ray Walston|Casey Siemaszko|Sherilyn Fenn|John Terry|Richard Riehle|Alexis Arquette|Joe Morton|Noble Willingham|Joe D'Angerio|Tuck Milligan
3272,103759,12143.0,Bad Lieutenant,6.4170370000000005,6.9,162.0,Crime|Drama,corrupt|rape|detective|nun|baseball|drug addict|homicide|drug deal|heroin|crucifixion|gambling debt|police|teenage girl|new york city|violence|drink,Abel Ferrara,Harvey Keitel|Victor Argo|Frankie Thorn|Robin Burrows|Paul Calderon|Leonard L. Thomas|Victoria Bastel|Paul Hipp|Brian McElroy|Frankie Acciarito|Peggy Gormley|Stella Keitel|Dana Dee|Anthony Ruggiero|Vincent Laresca|Bianca Hunter|Zoë Lund
3273,134084,4234.0,Scream 3,9.738371,5.7,749.0,Horror|Mystery,mask|film director|ex-cop|report|slasher|scream|series of murders,Wes Craven,David Arquette|Neve Campbell|Courteney Cox|Patrick Dempsey|Scott Foley|Lance Henriksen|Matt Keeslar|Jenny McCarthy|Emily Mortimer|Parker Posey|Deon Richmond|Kelly Rutherford|Liev Schreiber|Patrick Warburton|Jamie Kennedy|Roger L. Jackson|Richmond Arquette|Josh Pais|Roger Corman|Kevin Smith|Jason Mewes|Heather Matarazzo|Carrie Fisher
3274,105414,9605.0,Single White Female,7.246119,6.0,139.0,Thriller,female nudity|sex|stalker|remote control|puppy|lesbian relationship|basement|photograph|violence|mental illness|ice cream|face slap|staircase,Barbet Schroeder,Bridget Fonda|Jennifer Jason Leigh|Steven Weber|Peter Friedman|Stephen Tobolowsky|Frances Bay|Jessica Lundy|Rob Steinberg
3275,144117,8374.0,The Boondock Saints,12.457908,7.2,848.0,Action|Thriller|Crime,arbitrary law|boston|twin brother|russian mafia|irish|police state|duringcreditsstinger,Troy Duffy,Willem Dafoe|Norman Reedus|Sean Patrick Flanery|David Della Rocco|David Ferry|Brian Mahoney|Billy Connolly|Carlo Rota|Ron Jeremy|Bob Marley|Richard Fitzpatrick|Robert Pemberton|Dot Jones|Markus Parilo|Jeffrey R. Smith
3276,171356,29076.0,Gun Shy,6.3701050000000015,5.4,24.0,Action|Comedy|Romance|Thriller,female nudity|drug cartel|nervous breakdown,Eric Blakeney,Sandra Bullock|Liam Neeson|Oliver Platt|José Zúñiga|Michael DeLorenzo|Richard Schiff|Mary McCormack|Andrew Lauer|David Carpenter|Myndy Crist|Paul Ben-Victor|Mitch Pileggi|Rick Peters|Gregg Daniel|Michael Mantell|Michelle Joyner
3281,144801,113096.0,The Brandon Teena Story,0.107046,7.3,3.0,Documentary,woman director,Susan Muska|Gréta Olafsdóttir,
3282,116102,106837.0,Different for Girls,0.533219,5.2,5.0,Comedy|Foreign,,Richard Spence,Rupert Graves|Steven Mackintosh|Miriam Margolyes|Charlotte Coleman|Saskia Reeves|Nisha Nayar|Neil Dudgeon|Adrian Rawlins|Robert Pugh|Kevin Allen|Gerard Horan|Phil Davis|Ian Dury|Robert Pugh|Kevin Allen|Rick Warden|Edward Tudor-Pole|Lia Williams|Blake Ritson|Stephen Walker|Graham Fellows|Peter-Hugo Daly|Shend|Ruth Sheen
3284,67848,27841.0,They Might Be Giants,2.303594,7.3,19.0,Comedy|Mystery|Thriller,loss of lover|mental disease|suppressed past|fantasy|sherlock holmes|psychiatry,Anthony Harvey,George C. Scott|Joanne Woodward|Jack Gilford|Lester Rawlins|Al Lewis|Rue McClanahan|Theresa Merritt|James Tolkan|Kitty Winn|F. Murray Abraham|Paul Benedict|M. Emmet Walsh|Ron Weyand|Oliver Clark|Jenny Egan|Jane Hoffman|Michael McGuire|Eugene Roche|Ted Beniades|Staats Cotsworth|Sudie Bond
3285,163978,1907.0,The Beach,14.430310999999998,6.3,1271.0,Drama|Adventure|Romance|Thriller,hippy|exotic island|beach|map|group dynamics|shark attack|leader|thailand|commune|backpack|delusion|marijuana|youth|shark|extramarital affair,Danny Boyle,Leonardo DiCaprio|Guillaume Canet|Tilda Swinton|Virginie Ledoyen|Staffan Kihlbom|Paterson Joseph|Peter Youngblood Hills|Robert Carlyle|Jerry Swindall|Lars Arentz-Hansen|Jukka Hiltunen|Magnus Lindgren|Daniel York|Daniel Caltagirone|Zelda Tinska|Sian Martin
3286,184907,15489.0,Snow Day,6.295701,4.8,51.0,Comedy|Family,,Chris Koch,"Chevy Chase|Chris Elliott|Jean Smart|Iggy Pop|Pam Grier|Emmanuelle Chriqui|John Schneider|Schuyler Fisk|Mark Webber|Zena Grey|Josh Peck|Jade Yorker|Damian Young|Connor Matheus|J. Adam Brown|David Paetkau|Rozonda ""Chilli"" Thomas|Katharine Isabelle|Carly Pope|Kea Wong|Lorena Gale"
3287,220099,15655.0,The Tigger Movie,7.023414,6.3,146.0,Animation|Family,owl|donkey|tiger|piglet|bear|rabbit|woman director,Jun Falkenstein,Jim Cummings|Nikita Hopkins|Ken Sansom|John Fiedler|Peter Cullen|Andre Stojka|Kath Soucie|Tom Attenborough
3289,209189,36210.0,Not One Less,1.896931,7.5,36.0,Drama,mountain|mayor|boy|village|promise|class|teacher|money|food|girl|city,Zhang Yimou,Minzhi Wei|Huike Zhang|Zhenda Tian|Enman Gao|Zhimei Sun|Yuying Feng|Fanfan Li|Yichang Zhang|Zhanqing Xu|Hanzhi Liu|Ma Guolin|Wu Wanlu|Liu Ru|Wang Shulan|Fu Xinmin|Mei Bai|Mingshan Zhang|Jiao Jie|Rong Huimin|Sun Zhiwei|Ming Xinhong|Tian Xuewei|Li Mel|Lingyu Li
3292,47878,22342.0,The Big Combo,1.787278,7.2,25.0,Drama|Action|Thriller|Crime|Mystery,detective|police corruption,Joseph H. Lewis,Cornel Wilde|Jean Wallace|Brian Donlevy|Richard Conte|Lee Van Cleef|Earl Holliman|Robert Middleton|Helen Walker|Jay Adler|John Hoyt|Ted de Corsia|Helene Stanton|Roy Gordon|Baynes Barron|James McCallion|Tony Michaels|Rita Gould|Bruce Sharpe|Michael Mark|Donna Drew|Brian O'Hara|Steve Mitchell
3294,74455,30062.0,Eaten Alive,5.394715,4.9,41.0,Horror,redneck|psychotic|video nasty,Tobe Hooper,Neville Brand|Mel Ferrer|Carolyn Jones|Marilyn Burns|William Finley|Stuart Whitman|Robert Englund|Roberta Collins|Kyle Richards|Crystin Sinclaire|Janus Blythe|David Hayward
3296,62376,25934.0,"To Sir, with Love",8.138554,7.6,72.0,Drama,london england|education|teacher|school,James Clavell,Sidney Poitier|Suzy Kendall|Christian Roberts|Judy Geeson|Lulu|Ann Bell|Geoffrey Bayldon|Patricia Routledge|Faith Brook|Adrienne Posta|Edward Burnham|Mona Bruce|Chris Chittell|Rita Webb|Marianne Stone|Fiona Duncan|Dervis Ward|Peter Attard|Sally James|Grahame Charles|Michael Des Barres|Margaret Heald|Ellison Kemp|Albert Lampert|Chitra Neogy|Stewart Bevan|Cyril Shaps
3298,181984,14181.0,Boiler Room,8.518425,6.5,202.0,Crime|Drama|Thriller,finances|stock broker,Ben Younger,Giovanni Ribisi|Vin Diesel|Nia Long|Tom Everett Scott|Ben Affleck|Nicky Katt|Scott Caan|Ron Rifkin|Jamie Kennedy|Kirk Acevedo|Siobhan Fallon|Mark Webber|Judy Del Giudice
3299,162983,10385.0,Hanging Up,6.474767,5.0,42.0,Comedy|Drama,sister sister relationship|cheat|amnesia|telephone|loss of wife|ex-wife|woman director,Diane Keaton,Meg Ryan|Diane Keaton|Lisa Kudrow|Walter Matthau|Adam Arkin|Shaun Duke|Ann Bortolotti|Cloris Leachman|Maree Cheatham|Myndy Crist|Libby Hudson|Edie McClurg|Tracee Ellis Ross|Celia Weston|Bob Kirsh|Stephanie Ittleson|Venessia Valentino|R.A. Buck|Phil Levesque|Paige Wolfe|Charles Matthau|Ethan Dampf|Mary Beth Pape
3300,134847,2787.0,Pitch Black,6.424399,6.7,1812.0,Thriller|Science Fiction|Action,dark|dystopia|comet|alien life-form|survival|eclipse,David Twohy,Vin Diesel|Radha Mitchell|Cole Hauser|Lewis Fitz-Gerald|Claudia Black|Keith David|Rhiana Griffith|John Moore|Simon Burke|Les Chantery|Sam Sari|Firass Dirani|Ric Anderson|Vic Wilson|Angela Moore
3301,190138,2069.0,The Whole Nine Yards,12.061521,6.3,540.0,Comedy|Crime,bounty|gangster boss|montreal|gangster|dentist|hoodlum,Jonathan Lynn,Bruce Willis|Matthew Perry|Rosanna Arquette|Michael Clarke Duncan|Kevin Pollak|Harland Williams|Amanda Peet|Natasha Henstridge|Carmen Ferland|Serge Christianssens
3302,159272,61416.0,Beautiful People,0.978894,6.0,11.0,War|Comedy|Drama,england|asylum|independent film,Jasmin Dizdar,Charlotte Coleman|Charles Kay|Rosalind Ayres|Julian Firth|Edward Jewesbury|Nicholas Farrell|Danny Nussbaum|Roger Sloman|Heather Tobias|Kenan Hudaverdi|Faruk Pruti|Dado Jehan|Linda Bassett|Bobby Williams|Joseph Williams|Sharon D. Clarke|Siobhan Redmond|Gilbert Martin|Jessica Brandon|Melee Hutton|Jonny Phillips|Dev Sagoo|Steve Sweeney|Jay Simpson|Edin Džandžanović|Elizabeth Isiorho|Vera Jakob|Louise Breckon-Richards|Martin Alderdice|Nicholas McGaughey|Walentine Giorgiewa|Radoslav Youroukov|Niall Ivers|Raules Davies|Alan Cowan|Craig Stokes|Annette Badland|Peter Harding|Andrew Logan|Antony Carrick|Tony Peters|Thomas Goodridge
3303,221023,79515.0,Black Tar Heroin: The Dark End of the Street,0.232074,7.1,6.0,Documentary,,Steven Okazaki,
3304,77248,14839.0,Blue Collar,1.379256,7.2,30.0,Drama|Crime,robbery|bar|blackmail|drink|union,Paul Schrader,Richard Pryor|Harvey Keitel|Yaphet Kotto|Ed Begley Jr.|Harry Bellaver|George Memmoli|Lucy Saroyan|Lane Smith|Cliff DeYoung|Borah Silver|Chip Fields|Harry Northup|Milton Selzer|Sammy Warren|Leonard Gaines
3306,18773,28978.0,The Circus,6.714813,8.0,119.0,Comedy|Drama,circus,Charlie Chaplin,Charlie Chaplin|Al Ernest Garcia|Merna Kennedy|Harry Crocker|George Davis|Henry Bergman|Tiny Sandford|John Rand|Steve Murphy
3307,21749,901.0,City Lights,10.891524,8.2,444.0,Comedy|Drama|Romance,suicide attempt|operator|blindness and impaired vision|love of one's life|eye operation|flower shop|flower girl|tramp|love|millionaire|blind girl,Charlie Chaplin,Charlie Chaplin|Virginia Cherrill|Florence Lee|Harry Myers|Al Ernest Garcia|Hank Mann|Albert Austin|Eddie Baker|Henry Bergman|Buster Brodie|Jeanne Carpenter|Tom Dempsey|James Donnelly|Ray Erlenborn|Robert Graves|Charles Hammond|Jean Harlow|Joseph Herrick|Austen Jewell|Willie Keeler|Robert Parrish|John Rand|W.C. Robinson|Cy Slocum|Tony Stabenau|Mark Strong|Tiny Ward|Stanhope Wheatcroft|Florence Wix|Granville Redmond
3308,87265,25010.0,The Flamingo Kid,4.418591,6.0,17.0,Comedy|Drama|Romance,,Garry Marshall,Matt Dillon|Héctor Elizondo|Molly McCarthy|Martha Gehman|Richard Crenna|Jessica Walter|Carole Davis|Janet Jones|Brian McNamara|Fisher Stevens|Marisa Tomei|John Turturro|David Paul|Peter Paul
3309,9018,36208.0,A Dog's Life,1.972147,7.1,46.0,Comedy,robbery|musician|tramp|police|thief|singing|dog|wallet|fired from the job|unemployed|dance hall|short,Charlie Chaplin,Charlie Chaplin|Edna Purviance|Dave Anderson|Minnie Chaplin|Syd Chaplin|Bert Appling|Ted Edwards|Louis Fitzroy|Charles Force|M.J. McCarthy|Henry Bergman|Albert Austin|Bud Jamison|A.D. Blake|Jack Duffy|J. Parks Jones|Bruce Randall|Fred Starr|Loyal Underwood|Rob Wagner|William White|Margaret Cullington|Fay Holderness|Janet Sully|James T. Kelley|Granville Redmond|Charles Reisner|Tom Wilson
3310,12349,10098.0,The Kid,8.168455999999999,8.0,404.0,Comedy|Drama,angel|suicide attempt|fistfight|slapstick|class differences|rich poor|foundling|dream sequence|semi autobiographical|auto theft|illegitimate son|abandoned,Charlie Chaplin,Charlie Chaplin|Jackie Coogan|Edna Purviance|Albert Austin|Beulah Bains|Carl Miller|Henry Bergman|Kitty Bradbury|Nellie Bly Baker|F. Blinn|Frances Cochran|Frank Campeau|Bliss Chevalier|Elsie Codd|Jack Coogan Sr.|Estelle Cook|Dan Dillon|Philip D'Oench|Lillian Crane|Robert Dunbar|Edward Biby|Sadie Gordon|Lita Grey|Jules Hanft|Kathleen Kay|Raymond Lee|Clyde McAtee|John McKinnon|Lew Parker|Esther Ralston|Granville Redmond|Charles Reisner|Edgar Sherrod|S.D. Wilcox|Tom Wilson
3313,84395,33374.0,Class Reunion,2.086059,3.4,5.0,Comedy,,Michael Miller,Gerrit Graham|Michael Lerner|Misty Rowe|Blackie Dammett|Fred McCarren|Miriam Flynn|Stephen Furst|Anne Ramsey|Chuck Berry|Shelley Smith|Zane Buzby|Art Evans|Mews Small
3314,44420,43368.0,The Big Trees,0.966064,5.2,7.0,Romance|Western,tree,Felix E. Feist,Kirk Douglas|Eve Miller|Patrice Wymore|Edgar Buchanan|John Archer|Alan Hale Jr.|Roy Roberts|Charles Meredith|Harry Cording|Ellen Corby
3316,184858,2155.0,Reindeer Games,12.11759,5.3,175.0,Thriller,prison|robbery|role reversal|extramarital affair,John Frankenheimer,Ben Affleck|Gary Sinise|Charlize Theron|Dennis Farina|Donal Logue|Danny Trejo|Isaac Hayes|James Frain|Dana Stubblefield|Mark Acheson|Tom Heaton|Michael Sunczyk|Douglas Arthurs|Dean Wray|Ron Sauvé|Ron Jeremy|Hrothgar Mathews|Clarence Williams III|Ashton Kutcher
3317,185014,11004.0,Wonder Boys,5.922739,6.9,165.0,Comedy|Drama,adultery|robbery|based on novel|professor|college|police|party|liar|marijuana|writer|universe|drug|dog,Curtis Hanson,Michael Douglas|Tobey Maguire|Frances McDormand|Katie Holmes|Rip Torn|Robert Downey Jr.|Jane Adams|Michael Cavadias|Richard Thomas|Alan Tudyk|Philip Bosco|Kelly Bishop|George Grizzard|Bingo O'Malley|Rob McElhenney
3318,158583,25212.0,Deterrence,3.682868,6.1,7.0,Action|Drama|Mystery|Thriller,diner,Rod Lurie,Kevin Pollak|Timothy Hutton|Sheryl Lee Ralph|Clotilde Courau|Sean Astin|Mark Thompson|Michael Mantell|Kathryn Morris|Ryan Cutrona|Joe McCrackin|Scoot Powell|J. Scott Shonka|Jim Curley|Rigg Kennedy|James Handy|Graham Galloway|John Cirigliano|Amit Mehta|Steve Loglisci|Kristen Shaw|Robert Harvey|June Lockhart|Badja Djola
3320,164756,139.0,Mifune,2.539346,6.8,16.0,Romance|Comedy|Drama,upper class|denmark|countryside|prostitute|callgirl|manager|rape|mentally disabled|copenhagen|drowning|funeral|boarding school|dogme 95|housekeeper|disabled,Søren Kragh-Jacobsen,Anders W. Berthelsen|Iben Hjejle|Jesper Asholt|Sofie Gråbøl|Emil Tarding|Anders Hove|Paprika Steen|Mette Bratlann|Susanne Storm|Ellen Hillingsø|Sidse Babett Knudsen|Sofie Stougaard|Søren Fauli|Søren Malling|Keld Nørgård|Kirsten Vaupel|Torben Jensen|Klaus Bondam|Lene Laub Oksen|Line Kruse|Rasmus Haxen|Ole Møllegaard|Esben Pedersen|Christian Sievert|Arthur Jensen|Albert Pedersen|Morten Flyverbom|Christian Grønvall|Jens Basse Dam|Peter Rygaard|Dan Paustian
3324,186045,25166.0,Drowning Mona,4.372616000000002,5.4,43.0,Comedy|Crime|Mystery,suspicion|suspect|investigator|remake|murder|death|accident,Nick Gomez,Danny DeVito|Bette Midler|Neve Campbell|Jamie Lee Curtis|William Fichtner|Marcus Thomas|Peter Dobson|Kathleen Wilhoite|Tracey Walter|Paul Ben-Victor|Paul Schulze|Mark Pellegrino|Raymond O'Connor|Melissa McCarthy|Philip Perlman|Will Ferrell|Casey Affleck
3325,156841,1831.0,The Next Best Thing,2.9719990000000003,4.3,29.0,Comedy,gay|parent child relationship|custody battle|flower|yoga|single|best friend|los angeles|single father,John Schlesinger,Madonna|Rupert Everett|Benjamin Bratt|Malcolm Stumpf|Josef Sommer|Suzanne Krull|Linda Larkin|Illeana Douglas|Michael Vartan|Lynn Redgrave|Neil Patrick Harris
3326,181151,10416.0,What Planet Are You From?,1.994868,5.4,37.0,Comedy|Drama|Romance|Science Fiction,noise|alien life-form|erection|alien,Mike Nichols,Garry Shandling|Annette Bening|John Goodman|Greg Kinnear|Linda Fiorentino|Ben Kingsley|Judy Greer|Richard Jenkins|Stacey Travis|Janeane Garofalo|Octavia Spencer|Caroline Aaron
3327,218043,14271.0,Beyond the Mat,2.691433,7.8,17.0,Documentary,wrestling|sport|controversy,Barry W. Blaustein,Mick Foley|Terry Funk|Vince McMahon|Jake Roberts|Jesse Ventura|Noelle Foley|Barry W. Blaustein|Michael Manna|Scott Anthony Levy|Mark Calaway|Tony Jones|Michael Modest|Darren Drozdov|Accie Julius Connor|Dwayne Johnson
3328,165798,4816.0,Ghost Dog: The Way of the Samurai,9.368099,7.2,306.0,Crime|Drama,deportation|hitman|mission of murder|book|code|telescope|beating|mafia|park|pigeon|ice cream|racial slur,Jim Jarmusch,Forest Whitaker|Cliff Gorman|Tricia Vessey|Henry Silva|Victor Argo|Joseph Rigano|Vince Viverito|John Tormey|Damon Whitaker|Frank Minucci|Richard Portnow|Gene Ruffini|Frank Adonis|RZA|Isaach De Bankolé|Chuck Jeffreys|Gano Grills|Jamie Hector|Roberto Lopez|Jerry Todisco|Camille Winbush|Gary Farmer|Jerry Sturiano|Alfred Nittoli|Sharon Angela
